会社名,組織体系区分,組織体系パターン,,組織体系改定日付,階層,,上位部門,,上位部門階層番号,部門コード,部門適用日付,部門終了日付　,部門名,部門名（略）,部門名（カナ）,部門名（英字）,代表計上部門,,計上区分,部門採番コード,部門所在地,,ＴＥＬ,ＦＡＸ,ＴＥＬ（国際表記）,ＦＡＸ（国際表記）,編集状態,移管先部門,,郵便番号,住所１,住所２,ＺＩＰコード,住所１（英字）,住所２（英字）,部門表示順序,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5502,通所介護第2ｴﾘｱ,3 ,206070,2025/7/1,9999/12/31,五月が丘ゆめふる,ﾃﾞｲ五月が丘,ﾃﾞｲｻﾂｷｶﾞｵｶ,,,,その他,,,,,,,,既存,,,,,,,,,001050002014000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,206070,ﾃﾞｲ五月が丘,4 ,20607060,2025/7/1,9999/12/31,五月が丘ゆめふる,ﾃﾞｲ五月が丘,ﾃﾞｲｻﾂｷｶﾞｵｶ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050002014001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5502,通所介護第2ｴﾘｱ,3 ,209270,2025/7/1,9999/12/31,美しが丘ゆめふる,ﾃﾞｲ美しが丘,ﾃﾞｲｳﾂｸｼｶﾞｵｶ,,,,その他,,,,,,,,既存,,,,,,,,,001050002015000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,209270,ﾃﾞｲ美しが丘,4 ,20927060,2025/7/1,9999/12/31,美しが丘ゆめふる,ﾃﾞｲ美しが丘,ﾃﾞｲｳﾂｸｼｶﾞｵｶ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050002015001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5502,通所介護第2ｴﾘｱ,3 ,902010,2025/7/1,9999/12/31,東辻井ゆめふる,ﾃﾞｲ東辻井,ﾃﾞｲﾋｶﾞｼﾂｼﾞｲ,,,,その他,,,,,,,,既存,,,,,,,,,001050002016000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,902010,ﾃﾞｲ東辻井,4 ,90201010,2025/7/1,9999/12/31,東辻井ゆめふる,ﾃﾞｲ東辻井,ﾃﾞｲﾋｶﾞｼﾂｼﾞｲ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050002016001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5502,通所介護第2ｴﾘｱ,3 ,902020,2025/7/1,9999/12/31,飾磨恵美酒ゆめふる,ﾃﾞｲ飾磨恵美酒,ﾃﾞｲｼｶﾏ,,,,その他,,,,,,,,既存,,,,,,,,,001050002017000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,902020,ﾃﾞｲ飾磨恵美酒,4 ,90202010,2025/7/1,9999/12/31,飾磨恵美酒ゆめふる,ﾃﾞｲ飾磨恵美酒,ﾃﾞｲｼｶﾏ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050002017001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5502,通所介護第2ｴﾘｱ,3 ,902060,2025/7/1,9999/12/31,荏田西ゆめふる,ﾃﾞｲ荏田西,ﾃﾞｲｴﾀﾞﾆｼ,,,,その他,,,,,,,,既存,,,,,,,,,001050002018000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,902060,ﾃﾞｲ荏田西,4 ,90206010,2025/7/1,9999/12/31,荏田西ゆめふる,ﾃﾞｲ荏田西,ﾃﾞｲｴﾀﾞﾆｼ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050002018001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,55,通所介護ｻｰﾋﾞｽﾗｲﾝ,2 ,5503,2024/3/1,9999/12/31,通所介護第3ｴﾘｱ,通所介護第3ｴﾘｱ,ﾂｳｼｮｶｲｺﾞﾀﾞｲｻﾝｴﾘｱ,,,,その他,,,,,,,,既存,,,,,,,,,001050003000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5503,通所介護第3ｴﾘｱ,3 ,550301,2024/3/1,9999/12/31,通所介護第3ｴﾘｱ統括課,通所介護第3ｴﾘｱ統括課,ﾂｳｼｮｶｲｺﾞﾀﾞｲｻﾝｴﾘｱﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001050003004000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,550301,通所介護第3ｴﾘｱ統括課,4 ,55030101,2024/3/1,9999/12/31,通所介護第3ｴﾘｱ統括課,通所介護第3ｴﾘｱ統括課,ﾂｳｼｮｶｲｺﾞﾀﾞｲｻﾝｴﾘｱﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001050003004001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5503,通所介護第3ｴﾘｱ,3 ,654020,2024/3/1,9999/12/31,鹿児島中央ゆめふる,ﾃﾞｲ鹿児島中央,ﾃﾞｲｶｺﾞｼﾏﾁｭｳｵｳ,,,,その他,,,,,,,,既存,,,,,,,,,001050003005000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,654020,ﾃﾞｲ鹿児島中央,4 ,65402010,2024/3/1,9999/12/31,鹿児島中央ゆめふる,ﾃﾞｲ鹿児島中央,ﾃﾞｲｶｺﾞｼﾏﾁｭｳｵｳ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050003005001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5503,通所介護第3ｴﾘｱ,3 ,902040,2024/3/1,9999/12/31,片柳ゆめふる,ﾃﾞｲ片柳,ﾃﾞｲｶﾀﾔﾅｷﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001050003009000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,902040,ﾃﾞｲ片柳,4 ,90204010,2024/3/1,9999/12/31,片柳ゆめふる,ﾃﾞｲ片柳,ﾃﾞｲｶﾀﾔﾅｷﾞ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050003009001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5503,通所介護第3ｴﾘｱ,3 ,455090,2025/4/1,9999/12/31,五日市ゆめふる,ﾃﾞｲ五日市,ﾃﾞｲｲﾂｶｲﾁ,,,,その他,,,,,,,,既存,,,,,,,,,001050003012000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,455090,ﾃﾞｲ五日市,4 ,45509010,2025/4/1,9999/12/31,五日市ゆめふる,ﾃﾞｲ五日市,ﾃﾞｲｲﾂｶｲﾁ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050003012001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5503,通所介護第3ｴﾘｱ,3 ,902070,2025/4/1,9999/12/31,長野北条ゆめふる,ﾃﾞｲ長野北条,ﾃﾞｲﾅｶﾞﾉｷﾀｼﾞｮｳ,,,,その他,,,,,,,,既存,,,,,,,,,001050003013000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,902070,ﾃﾞｲ長野北条,4 ,90207010,2025/4/1,9999/12/31,長野北条ゆめふる,ﾃﾞｲ長野北条,ﾃﾞｲﾅｶﾞﾉｷﾀｼﾞｮｳ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050003013001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5503,通所介護第3ｴﾘｱ,3 ,202370,2025/7/1,9999/12/31,浅草ゆめふる,ﾃﾞｲ浅草,ﾃﾞｲｱｻｸｻ,,,,その他,,,,,,,,既存,,,,,,,,,001050003014000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,202370,ﾃﾞｲ浅草,4 ,20237060,2025/7/1,9999/12/31,浅草ゆめふる,ﾃﾞｲ浅草,ﾃﾞｲｱｻｸｻ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050003014001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5503,通所介護第3ｴﾘｱ,3 ,202470,2025/7/1,9999/12/31,錦糸町ゆめふる,ﾃﾞｲ錦糸町,ﾃﾞｲｷﾝｼﾁｮｳ,,,,その他,,,,,,,,既存,,,,,,,,,001050003015000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,202470,ﾃﾞｲ錦糸町,4 ,20247060,2025/7/1,9999/12/31,錦糸町ゆめふる,ﾃﾞｲ錦糸町,ﾃﾞｲｷﾝｼﾁｮｳ,,,,直接部門,,,,,,,,既存,,,,,,,,,001050003015001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,55,通所介護ｻｰﾋﾞｽﾗｲﾝ,2 ,5510,2024/3/1,9999/12/31,通所介護ｻｰﾋﾞｽﾗｲﾝ統括部,通介ｻｰﾋﾞｽﾗｲﾝ統括部,ﾂｳｼｮｶｲｺﾞｻｰﾋﾞｽﾗｲﾝﾄｳｶﾂﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001050004000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,5510,通介ｻｰﾋﾞｽﾗｲﾝ統括部,3 ,551001,2024/3/1,9999/12/31,通所介護ｻｰﾋﾞｽﾗｲﾝ統括課,通介ｻｰﾋﾞｽﾗｲﾝ統括課,ﾂｳｼｮｶｲｺﾞｻｰﾋﾞｽﾗｲﾝﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001050004001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,551001,通介ｻｰﾋﾞｽﾗｲﾝ統括課,4 ,55100101,2024/3/1,9999/12/31,通所介護ｻｰﾋﾞｽﾗｲﾝ統括課,通介ｻｰﾋﾞｽﾗｲﾝ統括課,ﾂｳｼｮｶｲｺﾞｻｰﾋﾞｽﾗｲﾝﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001050004001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,2 ,本社／支社,0000000000,全社,1 ,XX,2024/3/1,9999/12/31,【使用不可】E2会計廃止組織,【不】E2会計廃止組織,ｲｰﾂｰｶｲｹｲﾊｲｼｿｼｷ,,,,その他,,,,,,,,既存,,,,,,,,,001051000000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,0420,2024/3/1,9999/12/31,【使用不可】人材育成機構,【不】人材育成機構,ｼﾞﾝｻﾞｲｲｸｾｲｷｺｳ,,,,その他,,,,,,,,既存,,,,,,,,,001051001000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,0735,2024/3/1,9999/12/31,【使用不可】ｼｮｰﾄｽﾃｲ事業部,【不】SS事業部,ｼｮｰﾄｽﾃｲｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001051002000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,2956,2024/3/1,9999/12/31,東京東支社訪問高住集計部門,東京東訪問高住集計,ﾄｳｷｮｳﾋｶﾞｼｼｼｬﾎｳﾓﾝｺｳｼﾞｭｳｼｭｳｹｲﾌﾞﾓﾝ,,,,その他,,,,,,,,既存,,,,,,,,,001051003000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,5025,2024/3/1,9999/12/31,【使用不可】住環境事業部,【不】住環境事業部,ｼﾞｭｳｶﾝｷｮｳｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,03-5725-9633,03-5725-9631,,,既存,,,,,,,,,001051004000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,5910,2024/3/1,9999/12/31,【使用不可】（仮称）中国支部統括部,【不】(仮称)中国支部,ﾁｭｳｺﾞｸｼﾌﾞﾄｳｶﾂﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001051005000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,5920,2024/3/1,9999/12/31,【使用不可】（仮称）中国支部看護事業部,【不】(仮称)中国看護,ﾁｭｳｺﾞｸｼﾌﾞｶﾝｺﾞｼﾞｷﾞｭｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001051006000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,5930,2024/3/1,9999/12/31,【使用不可】（仮称）中国支部訪問高住事業,【不】(仮称)中国高住,ﾁｭｳｺﾞｸｼﾌﾞﾎｳﾓﾝｺｳｼﾞｭｳ,,,,その他,,,,,,,,既存,,,,,,,,,001051007000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,5940,2024/3/1,9999/12/31,【使用不可】（仮称）中国支部居宅支援,【不】(仮称)中国支援,ﾁｭｳｺﾞｸｼﾌﾞｷｮﾀｸｼｴﾝｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001051008000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,XX,【不】E2会計廃止組織,2 ,XXXX,2024/3/1,9999/12/31,【使用不可】E2会計廃止組織,【不】E2会計廃止組織,ｲｰﾂｰｶｲｹｲﾊｲｼｿｼｷ,,,,その他,,,,,,,,既存,,,,,,,,,001051009000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,041010,2024/3/1,9999/12/31,【使用不可】人事部,【不】人事部,ｼﾞﾝｼﾞﾌﾞ,,,,その他,,,,03-5433-5519,03-5433-5527,,,既存,,,,,,,,,001051009001000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,077010,2024/3/1,9999/12/31,広報室,広報室,ｺｳﾎｳｼﾂ,,,,その他,,,,03-5433-5519,03-5433-5527,,,既存,,,,,,,,,001051009002000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,201505,2024/3/1,9999/12/31,【使用不可】世田谷統括部,【不】世田谷統括部,ｾﾀｶﾞﾔﾄｳｶﾂﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001051009003000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,204060,2024/3/1,9999/12/31,【使用不可】小平分割事業所準備室,【不】小平分割準,ｺﾀﾞｲﾗﾌﾞﾝｶﾂｼﾞｷﾞｮｳｼｮｼﾞｭﾝﾋﾞｼﾂ,,,,その他,,,,,,,,既存,,,,,,,,,001051009004000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,208307,2024/3/1,9999/12/31,【使用不可】上板橋居宅介護支援拠点,【不】上板橋居宅介支,ｶﾐｲﾀﾊﾞｼｷｮﾀｸｶｲｺﾞｼｴﾝｷｮﾃﾝ,,,,その他,,,,,,,,既存,,,,,,,,,001051009005000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,209160,2024/3/1,9999/12/31,明石入浴課,明石入浴課,ｱｶｼﾆｭｳﾖｸｶ,,,,その他,,,,,,,,既存,,,,,,,,,001051009006000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,209521,2024/3/1,9999/12/31,【使用不可】伊川谷訪問看護拠点かえりえ,【不】伊川谷訪問看護,ｲｶﾜﾀﾞﾆﾎｳﾓﾝｶﾝｺﾞｷｮﾃﾝ,,,,その他,,,,,,,,既存,,,,,,,,,001051009007000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,209552,2024/3/1,9999/12/31,【使用不可】長野栗田訪問高住拠点,【不】長野栗田訪高,ﾅｶﾞﾉｸﾘﾀｼﾞｷﾞｮｳｼｮ,,,,その他,,,,,,,,既存,,,,,,,,,001051009008000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,404020,2024/3/1,9999/12/31,【使用不可】結城訪問看護拠点かえりえ,【不】結城訪問看護,ﾕｳｷﾎｳﾓﾝｶﾝｺﾞｷｮﾃﾝ,,,,その他,,,,,,,,既存,,,,,,,,,001051009009000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,591010,2024/3/1,9999/12/31,【使用不可】（仮称）中国支部統括課,【不】(仮称)中国支部,ﾁｭｳｺﾞｸｼﾌﾞﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001051009010000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,614020,2024/3/1,9999/12/31,【使用不可】明石大久保訪問高住拠点,【不】明石大久保訪高,ｱｶｼｵｵｸﾎﾞｺｳｼﾞｭｳｷｮﾃﾝ,,,,その他,,,,,,,,既存,,,,,,,,,001051009011000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,655030,2024/3/1,9999/12/31,【使用不可】山之口居宅介護支援拠点,【不】山之口支援,ﾔﾏﾉｸﾁｶｲｺﾞｼｴﾝｶ,,,,その他,,,,,,,,既存,,,,,,,,,001051009012000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,XXXX,【不】E2会計廃止組織,3 ,XXXXXX,2024/3/1,9999/12/31,【使用不可】E2会計廃止組織,【不】E2会計廃止組織,ｲｰﾂｰｶｲｹｲﾊｲｼｿｼｷ,,,,その他,,,,,,,,既存,,,,,,,,,001051009013000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,XXXXXX,【不】E2会計廃止組織,4 ,01101050,2024/3/1,9999/12/31,【使用不可】広報室,【不】広報室,ｺｳﾎｳｼﾂ,,,,間接部門,,,,03-5433-5519,03-5433-5527,,,既存,,,,,,,,,001051009013001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,XXXXXX,【不】E2会計廃止組織,4 ,01501030,2024/3/1,9999/12/31,【使用不可】地域連携室,【不】地域連携室,ﾁｲｷﾚﾝｹｲｼﾂ,,,,間接部門,,,,,,,,既存,,,,,,,,,001051009013002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,XXXXXX,【不】E2会計廃止組織,4 ,03101030,2024/3/1,9999/12/31,【使用不可】法務課,【不】法務課,ﾎｳﾑｶ,,,,間接部門,,,,03-5433-5519,03-5433-5527,,,既存,,,,,,,,,001051009013003000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,XXXXXX,【不】E2会計廃止組織,4 ,10201037,2024/3/1,9999/12/31,【使用不可】家事紹介準備室,【不】家事紹介準備室,ｶｼﾞｼｮｳｶｲｼﾞｭﾝﾋﾞｼﾂ,,,,間接部門,,,,03-5433-5086,03-5433-5087,,,既存,,,,,,,,,001051009013004000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,XXXXXX,【不】E2会計廃止組織,4 ,15102050,2024/3/1,9999/12/31,【使用不可】東淀川定期巡回ｸﾞﾙｰﾌﾟ,【不】東淀川定巡,ﾋｶﾞｼﾖﾄﾞｶﾞﾜﾃｲｷｼﾞｭﾝｶｲ,,,,間接部門,,,,,,,,既存,,,,,,,,,001051009013005000000000000000,計上部門
